gene	length	gene_name	description	gene_biotype	D07G	D07G.floating	D13A	D13A.floating
ENSG00000230870	1474	FBXW11P1	F-box and WD repeat domain containing 11 pseudogene 1 	processed_pseudogene	0.169568032848611	0.184340862958719	0.123587633476901	0.140162019554838
ENSG00000234509	2233	AP000253.1	novel transcript	lincRNA	0.0967281763899575	0.117319862060874	0.0584377872996832	0.061181574854997
ENSG00000142168	2019	SOD1	superoxide dismutase 1 	protein_coding	45.2404032569002	122.222605784705	61.7593116019938	80.5879913191288
ENSG00000238390	177	RF01241		snoRNA	2.02158187027077	0.864532601269163	1.3348251375514	0.492856634282316
ENSG00000273271	520	AP000254.1	novel transcript, antisense to SOD1	antisense	0.455256852445784	0.326889105777029	0.631357045304244	0.537513797687699
ENSG00000156304	5901	SCAF4	SR-related CTD associated factor 4 	protein_coding	2.98588872571132	2.65536189171554	2.45044396111973	2.34751617205584
ENSG00000142149	8294	HUNK	hormonally up-regulated Neu-associated kinase 	protein_coding	0.109682894758263	0.102875636622332	0.115265128303583	0.0825227021726327
ENSG00000159055	1723	MIS18A	MIS18 kinetochore protein A 	protein_coding	1.94073124636959	2.06751814639876	2.07269984052014	2.12297624062346
ENSG00000170262	1346	MRAP	melanocortin 2 receptor accessory protein 	protein_coding	13.3137505741631	84.4468249449653	25.9384626671816	40.7068436648247
ENSG00000142207	11461	URB1	URB1 ribosome biogenesis homolog 	protein_coding	2.25878283809328	3.2809111014923	2.62598740154896	2.83660987125686
ENSG00000256073	831	URB1-AS1	URB1 antisense RNA 1 (head to head) 	lincRNA	1.09805929637786	4.85166663853648	1.78061063787024	1.75175714777768
ENSG00000166979	4353	EVA1C	eva-1 homolog C 	protein_coding	0.366691973894226	0.114601715357433	0.187513369968371	0.0843032212653517
ENSG00000159079	3353	CFAP298	cilia and flagella associated protein 298 	protein_coding	1.01136196119351	1.00463458688353	1.06208822565875	0.924305838861418
ENSG00000159082	8070	SYNJ1	synaptojanin 1 	protein_coding	0.984568232025611	0.761435456213451	0.87350786650479	1.17285511529388
ENSG00000238197	4046	PAXBP1-AS1	PAXBP1 antisense RNA 1 	antisense	0.14306706498951	0.130287643755471	0.152534968323755	0.144628577602668
ENSG00000159086	7212	PAXBP1	PAX3 and PAX7 binding protein 1 	protein_coding	2.28190729161304	0.636582198764565	1.55074140403334	1.1377941072224
ENSG00000205930	3504	C21orf62-AS1	C21orf62 antisense RNA 1 	antisense	0.270891673998205	0.336339674926462	0.244461276496608	0.302344764958153
ENSG00000159110	4614	IFNAR2	interferon alpha and beta receptor subunit 2 	protein_coding	1.79393673288504	1.68384985974045	2.36314424690017	2.12406598529676
ENSG00000243646	4548	IL10RB	interleukin 10 receptor subunit beta 	protein_coding	0.103726176108873	0.207213922412883	0.13591940384806	0.0765520616548681
ENSG00000142166	6301	IFNAR1	interferon alpha and beta receptor subunit 1 	protein_coding	25.5787885129659	15.2199320343966	19.9664947924933	23.8243706144382
ENSG00000159128	2960	IFNGR2	interferon gamma receptor 2 	protein_coding	16.1419943783272	16.9304141533546	15.2285584420973	18.8025294103411
ENSG00000142188	4495	TMEM50B	transmembrane protein 50B 	protein_coding	5.9533869729111	7.52114248989852	8.54996823759587	8.79779082255611
ENSG00000177692	2484	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 	protein_coding	0.600817845286626	0.590358480500654	0.63491943576181	0.815056910435543
ENSG00000159131	7751	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase 	protein_coding	8.91679406967809	13.003089443072	8.01182958092672	12.1337848539314
ENSG00000159140	13172	SON	SON DNA binding protein 	protein_coding	17.6749707561386	18.8557758232956	13.7717540012622	19.4763750005713
ENSG00000159147	3513	DONSON	downstream neighbor of SON 	protein_coding	1.44451845427553	0.663496448229429	1.28345183262661	1.06040459076126
ENSG00000205758	6177	CRYZL1	crystallin zeta like 1 	protein_coding	2.993338391217	2.87589553173229	2.46557359985105	3.54968685900541
ENSG00000205726	21748	ITSN1	intersectin 1 	protein_coding	3.97285194184915	2.95832335728565	2.93846224891322	3.41975592230659
ENSG00000241837	3336	ATP5PO	ATP synthase peripheral stalk subunit OSCP 	protein_coding	6.45352993368217	12.1434310464106	6.37759230399857	10.4737252841262
ENSG00000237945	14336	LINC00649	long intergenic non-protein coding RNA 649 	antisense	0.131061990800261	0.133195615230011	0.199093145260629	0.239730542508703
ENSG00000243927	4299	MRPS6	mitochondrial ribosomal protein S6 	protein_coding	3.86920783457362	6.66529796294015	4.50402577726479	7.72272220645494
ENSG00000198743	11576	SLC5A3	solute carrier family 5 member 3 	protein_coding	6.48240403075576	2.55858571700618	5.17989067015583	6.86570787237722
ENSG00000227456	3280	LINC00310	long intergenic non-protein coding RNA 310 	lincRNA	0.510316383450403	0.412822925774915	0.386426677867536	0.593941438388542
ENSG00000225555	471	AP000320.1	novel transcript	antisense	0.218995441929103	0.539059457722277	0.442808686953768	0.522313472887474
ENSG00000205670	4200	SMIM11A	small integral membrane protein 11A 	protein_coding	1.80185222565067	2.17095563939763	1.56271886809683	1.91776694878563
ENSG00000180509	5713	KCNE1	potassium voltage-gated channel subfamily E regulatory subunit 1 	protein_coding	0.241867641761271	0.77284348406229	0.286816875419832	0.334287687780054
ENSG00000159200	6990	RCAN1	regulator of calcineurin 1 	protein_coding	5.8889279280676	4.57583746925592	11.9392473765802	7.24332830544488
ENSG00000159212	3860	CLIC6	chloride intracellular channel 6 	protein_coding	0.508542075414022	1.02878675412304	1.51604941119288	1.45739091056667
ENSG00000234380	3219	LINC01426	long intergenic non-protein coding RNA 1426 	antisense	1.50561956181219	2.17905821938064	1.19610285671553	1.62556333849109
ENSG00000159216	15574	RUNX1	runt related transcription factor 1 	protein_coding	6.07145369677064	2.60299832696565	5.05180843608691	3.96361438012461
ENSG00000231106	1048	LINC01436	long intergenic non-protein coding RNA 1436 	lincRNA	0.808756739231578	0.179825836892064	2.75669681383078	2.48375738090408
ENSG00000185917	7312	SETD4	SET domain containing 4 	protein_coding	1.59919989969876	1.71522376908718	1.31834548430946	1.14513531980704
ENSG00000159228	2450	CBR1	carbonyl reductase 1 	protein_coding	8.55478758995437	21.3597113053149	8.9985660717063	10.1056911603744
ENSG00000226054	888	MEMO1P1	mediator of cell motility 1 pseudogene 1 	processed_pseudogene	1.15547528662417	1.64886060501731	1.2813515860382	1.64197116152676
ENSG00000236830	8459	CBR3-AS1	CBR3 antisense RNA 1 	processed_transcript	0.102367737364092	0.0853325313725693	0.0615386890558548	0.0694978040436502
ENSG00000159231	1169	CBR3	carbonyl reductase 3 	protein_coding	3.84917276651082	5.37462644751384	2.46909654525844	3.01907641595949
ENSG00000142197	9030	DOP1B	DOP1 leucine zipper like protein B 	protein_coding	0.914898002291422	1.107424649361	0.959138619990104	1.25242433948889
ENSG00000159256	6408	MORC3	MORC family CW-type zinc finger 3 	protein_coding	4.34217379217115	1.74325570586934	3.48673647992632	4.03681263169875
ENSG00000159259	5118	CHAF1B	chromatin assembly factor 1 subunit B 	protein_coding	0.397777116091959	0.129310979496334	0.316899191824542	0.191770758703739
ENSG00000230479	893	AP000695.1	novel transcript	antisense	0.0822571881216639	0	0.467353519140256	0.335992504459649
ENSG00000233818	1178	AP000695.2	novel transcript	antisense	0.024921638324172	0	0.249764913489111	0.102008717054027
ENSG00000159263	7652	SIM2	SIM bHLH transcription factor 2 	protein_coding	0.00128778092677903	0	0.12814334288247	0.111908830995367
ENSG00000159267	7889	HLCS	holocarboxylase synthetase 	protein_coding	2.86529397610835	2.80247158295304	3.247539972913	3.46523409278899
ENSG00000185808	7923	PIGP	phosphatidylinositol glycan anchor biosynthesis class P 	protein_coding	2.35691675198436	4.13323846120032	3.04013616759817	5.03696305888019
ENSG00000182670	15883	TTC3	tetratricopeptide repeat domain 3 	protein_coding	17.520167181943	8.19894276972489	14.0990299546321	16.0226527177973
ENSG00000157538	9301	VPS26C	VPS26 endosomal protein sorting factor C 	protein_coding	6.01516124081865	6.03114390758324	5.59812189551539	5.68465462342843
ENSG00000157540	26602	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A 	protein_coding	2.30535089508976	1.32616308940896	2.04827369987482	1.80949728320199
ENSG00000157551	10342	KCNJ15	potassium voltage-gated channel subfamily J member 15 	protein_coding	1.1931271034458	0.724108311210712	0.581775617434953	0.580231200189733
ENSG00000226012	287	AP001434.1	novel transcript	lincRNA	1.18124652769877	0.375969534389804	0.190671036762541	0.266375559212923
ENSG00000231123	438	SPATA20P1	spermatogenesis associated 20 pseudogene 1 	processed_pseudogene	0.875934837668195	0.473346785838535	0.219374611492924	0.137949459876031
ENSG00000231231	859	LINC01423	long intergenic non-protein coding RNA 1423 	lincRNA	0.403614423909566	0.300032263295145	0.0952106107548617	0.139685905654501
ENSG00000157554	7588	ERG	ETS transcription factor ERG 	protein_coding	0.286935551636907	0.109310015716344	0.544455206417872	0.303177235288653
ENSG00000157557	4595	ETS2	ETS proto-oncogene 2, transcription factor 	protein_coding	2.50122197314274	1.47542804533789	2.32608278106616	1.4945411964984
ENSG00000183527	2515	PSMG1	proteasome assembly chaperone 1 	protein_coding	7.1318908237503	7.0765669853262	8.89070540664844	7.89485496863354
ENSG00000185658	19794	BRWD1	bromodomain and WD repeat domain containing 1 	protein_coding	1.99390750696479	0.971113033063867	1.74055971172139	2.27532745738521
ENSG00000255568	1028	BRWD1-AS2	BRWD1 antisense RNA 2 	antisense	0.142711188516791	0.329979592740944	0.129081784957274	0.163850981415328
ENSG00000205581	5102	HMGN1	high mobility group nucleosome binding domain 1 	protein_coding	14.4283544486327	9.78062518553848	12.9474612611435	12.2815198454504
ENSG00000182093	8721	WRB	tryptophan rich basic protein 	protein_coding	1.69467748118883	1.8231238168286	1.5604503763037	2.09524158835157
ENSG00000157578	5841	LCA5L	LCA5L, lebercilin like 	protein_coding	0.166635566337522	0.102195793992671	0.216753064533199	0.216234527728927
ENSG00000185437	1495	SH3BGR	SH3 domain binding glutamate rich protein 	protein_coding	0.68555059728227	1.37764328698931	1.89077539977107	1.12647966329618
ENSG00000182240	9619	BACE2	beta-secretase 2 	protein_coding	2.82084395500159	2.67105459264978	2.17226854246612	1.96772853392724
ENSG00000183486	13047	MX2	MX dynamin like GTPase 2 	protein_coding	0.437846420137814	0.158428567293384	0.346170706671352	0.286803441354257
ENSG00000157601	8616	MX1	MX dynamin like GTPase 1 	protein_coding	0.120493945045929	0.259757165104199	0.2345311122794	0.149986662682133
ENSG00000141956	13004	PRDM15	PR/SET domain 15 	protein_coding	0.435261940086712	0.367300406170732	0.365175499451895	0.339250075396236
ENSG00000227698	447	AP001619.1	novel transcript	sense_intronic	0.500712219308275	0.180352375226776	0.35854088937977	0.134800528987309
ENSG00000157617	8602	C2CD2	C2 calcium dependent domain containing 2 	protein_coding	8.85883838724405	10.692430630837	7.58111423009364	6.75447269895581
ENSG00000173276	8062	ZBTB21	zinc finger and BTB domain containing 21 	protein_coding	2.53650089710711	1.70549512789683	2.06945343720949	2.14354273251635
ENSG00000237232	1363	ZNF295-AS1	ZNF295 antisense RNA 1 	lincRNA	0.032398573580854	0.219536925339696	0.18455166657734	0.354382052363735
ENSG00000177398	7278	UMODL1	uromodulin like 1 	protein_coding	0.0110123034874551	0.0650102559624147	0.00378019372221749	0.00905421006176864
ENSG00000160179	6121	ABCG1	ATP binding cassette subfamily G member 1 	protein_coding	2.43633392743272	7.75177849811258	9.04854900086364	10.3967376343409
ENSG00000160188	2988	RSPH1	radial spoke head component 1 	protein_coding	0.0381719650768948	0.103055780885226	0.0659689068715262	0.071983666545524
ENSG00000160190	6814	SLC37A1	solute carrier family 37 member 1 	protein_coding	0.0410736191188278	0.126621787647191	0.135582478203383	0.0944939820224437
ENSG00000160191	5266	PDE9A	phosphodiesterase 9A 	protein_coding	0.0189018883790128	0.0863962454304659	0.0706795291381006	0.087997828258161
ENSG00000160193	2738	WDR4	WD repeat domain 4 	protein_coding	2.49524505293299	4.25782620588458	2.16690972422184	1.86643611705212
ENSG00000160194	6345	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3 	protein_coding	9.70991143000858	20.3796171976381	10.4656805998821	15.1975724867055
ENSG00000160199	7621	PKNOX1	PBX/knotted 1 homeobox 1 	protein_coding	2.52188267905121	3.07120423263949	2.00797943462102	2.73248216284756
ENSG00000160200	6786	CBS	cystathionine-beta-synthase 	protein_coding	1.75074225250413	1.59916796257084	2.76075865664696	1.27081638894496
ENSG00000160201	11112	U2AF1	U2 small nuclear RNA auxiliary factor 1 	protein_coding	3.65142011949673	3.7935600154566	3.66961616317399	2.99924925884901
ENSG00000237989	2798	LINC01679	long intergenic non-protein coding RNA 1679 	lincRNA	0.0820060247732883	0.0135118761906039	0.0708609729196407	0.0410427506746861
ENSG00000142178	5268	SIK1	salt inducible kinase 1 	protein_coding	0.149632000214731	0.100173909826516	0.283187667012845	0.147399823504957
ENSG00000160207	1908	HSF2BP	heat shock transcription factor 2 binding protein 	protein_coding	0.1390619429942	0.0449106366300052	0.199103105849425	0.168520831434691
ENSG00000234289	460	H2BFS	H2B histone family member S 	protein_coding	0.193855116936489	1.17894226111912	0.322525942121893	0.472177021901906
ENSG00000160208	5762	RRP1B	ribosomal RNA processing 1B 	protein_coding	4.80389694358823	5.63489443826031	4.36814310067459	4.60289930446743
ENSG00000160209	11912	PDXK	pyridoxal kinase 	protein_coding	7.2403161510345	19.0029661045652	14.0710888930704	13.4615270537448
ENSG00000160213	3935	CSTB	cystatin B 	protein_coding	11.1254685355198	38.2515589274545	20.4360370320233	25.4855161057784
ENSG00000160214	4251	RRP1	ribosomal RNA processing 1 	protein_coding	1.72844673206856	4.28169031183924	2.20651379748966	1.58133362916964
ENSG00000215458	4874	AATBC	apoptosis associated transcript in bladder cancer 	antisense	0.03120480019133	0.0604669871473783	0.0515916340933362	0.0156852247628455
ENSG00000160216	11296	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 	protein_coding	3.7195751219695	6.41101364041574	4.63583528391344	4.28582552749745
ENSG00000160218	11941	TRAPPC10	trafficking protein particle complex 10 	protein_coding	2.71293349216739	2.31688755052919	2.60937105587383	2.17483185430457
ENSG00000241945	6922	PWP2	PWP2, small subunit processome component 	protein_coding	1.02814215517	2.22303283812884	0.618207085684335	0.65713117461063
ENSG00000160221	7952	GATD3A	glutamine amidotransferase like class 1 domain containing 3A 	protein_coding	3.64067570470584	10.8609178160875	4.6737859099467	6.89444359863828
ENSG00000160223	9341	ICOSLG	inducible T cell costimulator ligand 	protein_coding	0.10255983547963	0.205157128665634	0.0780152394301241	0.0517173431360286
ENSG00000141959	8926	PFKL	phosphofructokinase, liver type 	protein_coding	3.57048650924779	12.8672954778108	5.65012475807565	4.56092416173111
ENSG00000160226	6063	CFAP410	cilia and flagella associated protein 410 	protein_coding	0.256335950047654	0.762634967519773	0.486632154941083	0.277502258168939
ENSG00000184441	4354	AP001062.1	novel transcript, antisense to C21orf2	antisense	0.156666040057005	0.256222055093534	0.232157469688681	0.136980429868677
ENSG00000160233	5869	LRRC3	leucine rich repeat containing 3 	protein_coding	0.372728556995271	0.943925796976559	0.580018230043132	0.501865823892948
ENSG00000228709	912	LINC02575	long intergenic non-protein coding RNA 2575 	lincRNA	0.216414821841636	0.404833082524841	0.687558686208796	0.468575136320643
ENSG00000235890	2355	TSPEAR-AS1	TSPEAR antisense RNA 1 	antisense	0.113142077800445	0.117666484954307	0.175759794867294	0.0956640726845835
ENSG00000182912	3026	TSPEAR-AS2	TSPEAR antisense RNA 2 	antisense	0.100654437289719	0.114924060085236	0.195385970794169	0.0720747892012557
ENSG00000184787	7388	UBE2G2	ubiquitin conjugating enzyme E2 G2 	protein_coding	9.84132528316433	13.2209665684971	9.95800987281728	9.39856021873229
ENSG00000184900	2732	SUMO3	small ubiquitin-like modifier 3 	protein_coding	19.6471883684242	22.0729609221157	18.3211106642302	18.9341831008533
ENSG00000183255	3537	PTTG1IP	PTTG1 interacting protein 	protein_coding	42.3696718587094	47.6463419864394	39.7342311542571	35.8511729239
ENSG00000160255	6797	ITGB2	integrin subunit beta 2 	protein_coding	0.0356693581184543	0.00923606383956778	0.0432109475267206	0.0129191375729881
ENSG00000273027	460	AL844908.2	novel transcript, sense intronic to ITGB2	sense_intronic	0.56817581043482	1.11025917919542	1.6495165272646	1.08468112897637
ENSG00000183250	2656	LINC01547	long intergenic non-protein coding RNA 1547 	lincRNA	0.40913364656638	1.65881553840379	0.894897085491647	0.818479330048632
ENSG00000160256	1402	FAM207A	family with sequence similarity 207 member A 	protein_coding	2.28828282963219	9.65664008773412	3.57584165472116	3.74984875233035
